order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O706,C251,2025-12-14 00:00:00,Nagpur,QuickShip,2025-12-16 00:00:00,2025-12-19 00:00:00,Delivered
O707,C247,2025-11-17 00:00:00,Mumbai,QuickShip,2025-11-21 00:00:00,2025-11-24 00:00:00,Delivered
O708,C269,2025-11-01 00:00:00,Indore,QuickShip,2025-11-04 00:00:00,2025-11-08 00:00:00,RTO
O709,C141,2025-11-26 00:00:00,Pune,FastEx,2025-11-29 00:00:00,2025-11-30 00:00:00,Delivered
O710,C274,2025-11-02 00:00:00,Indore,FastEx,2025-11-05 00:00:00,2025-11-06 00:00:00,Delivered
O711,C96,2025-10-24 00:00:00,Nagpur,FastEx,2025-10-28 00:00:00,2025-10-29 00:00:00,Delivered
O712,C227,2025-11-08 00:00:00,Mumbai,FastEx,2025-11-11 00:00:00,2025-11-12 00:00:00,Delivered
O713,C379,2025-11-03 00:00:00,Nagpur,QuickShip,2025-11-05 00:00:00,2025-11-07 00:00:00,Delivered
O714,C39,2025-11-25 00:00:00,Indore,ShipNow,2025-11-29 00:00:00,2025-11-30 00:00:00,Delivered
O715,C302,2025-10-28 00:00:00,Indore,QuickShip,2025-10-30 00:00:00,2025-11-02 00:00:00,Delivered
O716,C29,2025-11-06 00:00:00,Pune,QuickShip,2025-11-08 00:00:00,2025-11-11 00:00:00,Delivered
O717,C318,2025-10-07 00:00:00,Mumbai,ShipNow,2025-10-11 00:00:00,2025-10-11 00:00:00,Delivered
O718,C245,2025-12-07 00:00:00,Mumbai,QuickShip,2025-12-09 00:00:00,2025-12-12 00:00:00,Cancelled
O719,C236,2025-11-06 00:00:00,Indore,ShipNow,2025-11-09 00:00:00,2025-11-11 00:00:00,Delivered
O720,C185,2025-11-25 00:00:00,Mumbai,QuickShip,2025-11-29 00:00:00,2025-12-01 00:00:00,Delivered
O721,C272,2025-12-04 00:00:00,Pune,FastEx,2025-12-06 00:00:00,2025-12-07 00:00:00,Delivered
O722,C236,2025-12-04 00:00:00,Nagpur,FastEx,2025-12-07 00:00:00,2025-12-10 00:00:00,Delivered
O723,C239,2025-11-16 00:00:00,Mumbai,QuickShip,2025-11-19 00:00:00,2025-11-21 00:00:00,Delivered
O724,C377,2025-10-20 00:00:00,Indore,FastEx,2025-10-22 00:00:00,2025-10-24 00:00:00,Delivered
O725,C266,2025-10-19 00:00:00,Nagpur,FastEx,2025-10-22 00:00:00,2025-10-24 00:00:00,Delivered
O726,C359,2025-10-29 00:00:00,Nagpur,QuickShip,2025-11-02 00:00:00,2025-11-05 00:00:00,Delivered
O727,C340,2025-12-13 00:00:00,Pune,QuickShip,2025-12-15 00:00:00,2025-12-17 00:00:00,Delivered
O728,C389,2025-11-29 00:00:00,Indore,QuickShip,2025-12-02 00:00:00,2025-12-04 00:00:00,Cancelled
O729,C65,2025-10-18 00:00:00,Mumbai,FastEx,2025-10-21 00:00:00,2025-10-23 00:00:00,Delivered
O730,C177,2025-11-04 00:00:00,Indore,FastEx,2025-11-06 00:00:00,2025-11-09 00:00:00,Delivered
O731,C3,2025-11-12 00:00:00,Nagpur,QuickShip,2025-11-14 00:00:00,2025-11-16 00:00:00,Cancelled
O732,C142,2025-10-11 00:00:00,Indore,ShipNow,2025-10-13 00:00:00,2025-10-16 00:00:00,Delivered
O733,C376,2025-11-18 00:00:00,Mumbai,QuickShip,2025-11-20 00:00:00,2025-11-21 00:00:00,Delivered
O734,C158,2025-11-07 00:00:00,Mumbai,ShipNow,2025-11-11 00:00:00,2025-11-12 00:00:00,Delivered
O735,C324,2025-12-03 00:00:00,Pune,ShipNow,2025-12-05 00:00:00,2025-12-06 00:00:00,Delivered
O736,C146,2025-12-08 00:00:00,Mumbai,QuickShip,2025-12-12 00:00:00,2025-12-14 00:00:00,Delivered
O737,C293,2025-10-08 00:00:00,Mumbai,FastEx,2025-10-12 00:00:00,2025-10-12 00:00:00,Delivered
O738,C153,2025-11-03 00:00:00,Indore,QuickShip,2025-11-05 00:00:00,2025-11-07 00:00:00,Delivered
O739,C193,2025-11-17 00:00:00,Indore,QuickShip,2025-11-21 00:00:00,2025-11-23 00:00:00,Delivered
O740,C73,2025-11-25 00:00:00,Nagpur,QuickShip,2025-11-27 00:00:00,2025-12-01 00:00:00,RTO
O741,C399,2025-12-15 00:00:00,Pune,QuickShip,2025-12-17 00:00:00,2025-12-20 00:00:00,Delivered
O742,C305,2025-12-04 00:00:00,Indore,QuickShip,2025-12-07 00:00:00,2025-12-11 00:00:00,RTO
O743,C377,2025-10-31 00:00:00,Mumbai,FastEx,2025-11-02 00:00:00,2025-11-03 00:00:00,Cancelled
O744,C344,2025-10-04 00:00:00,Nagpur,QuickShip,2025-10-07 00:00:00,2025-10-10 00:00:00,Delivered
O745,C140,2025-11-19 00:00:00,Indore,FastEx,2025-11-23 00:00:00,2025-11-24 00:00:00,Delivered
O746,C187,2025-12-08 00:00:00,Pune,ShipNow,2025-12-11 00:00:00,2025-12-12 00:00:00,Delivered
O747,C293,2025-10-30 00:00:00,Pune,FastEx,2025-11-03 00:00:00,2025-11-05 00:00:00,Delivered
O748,C61,2025-12-27 00:00:00,Nagpur,FastEx,2025-12-29 00:00:00,2025-12-31 00:00:00,Delivered
O749,C380,2025-11-28 00:00:00,Nagpur,QuickShip,2025-12-02 00:00:00,2025-12-07 00:00:00,RTO
O750,C198,2025-12-06 00:00:00,Nagpur,QuickShip,2025-12-10 00:00:00,2025-12-12 00:00:00,Delivered
O751,C295,2025-12-14 00:00:00,Nagpur,QuickShip,2025-12-16 00:00:00,2025-12-19 00:00:00,Delivered
O752,C319,2025-11-14 00:00:00,Nagpur,FastEx,2025-11-18 00:00:00,2025-11-20 00:00:00,Delivered
O753,C302,2025-10-04 00:00:00,Mumbai,QuickShip,2025-10-06 00:00:00,2025-10-07 00:00:00,Delivered
O754,C344,2025-10-26 00:00:00,Mumbai,FastEx,2025-10-29 00:00:00,2025-10-30 00:00:00,Delivered
O755,C11,2025-10-27 00:00:00,Indore,ShipNow,2025-10-29 00:00:00,2025-11-01 00:00:00,Cancelled
O756,C62,2025-11-15 00:00:00,Pune,ShipNow,2025-11-17 00:00:00,2025-11-17 00:00:00,Delivered
O757,C333,2025-12-03 00:00:00,Mumbai,QuickShip,2025-12-07 00:00:00,2025-12-09 00:00:00,Delivered
O758,C226,2025-11-20 00:00:00,Mumbai,FastEx,2025-11-23 00:00:00,2025-11-25 00:00:00,Delivered
O759,C153,2025-11-19 00:00:00,Mumbai,QuickShip,2025-11-21 00:00:00,2025-11-24 00:00:00,Delivered
O760,C199,2025-10-06 00:00:00,Indore,FastEx,2025-10-09 00:00:00,2025-10-10 00:00:00,Delivered
O761,C52,2025-11-28 00:00:00,Nagpur,QuickShip,2025-12-01 00:00:00,2025-12-04 00:00:00,Delivered
O762,C260,2025-10-15 00:00:00,Indore,FastEx,2025-10-19 00:00:00,2025-10-22 00:00:00,Delivered
O763,C59,2025-10-30 00:00:00,Pune,ShipNow,2025-11-01 00:00:00,2025-11-02 00:00:00,Delivered
O764,C72,2025-11-11 00:00:00,Pune,FastEx,2025-11-15 00:00:00,2025-11-15 00:00:00,Cancelled
O765,C148,2025-11-06 00:00:00,Pune,QuickShip,2025-11-08 00:00:00,2025-11-12 00:00:00,RTO
O766,C349,2025-11-11 00:00:00,Pune,QuickShip,2025-11-14 00:00:00,2025-11-17 00:00:00,Delivered
O767,C63,2025-11-04 00:00:00,Mumbai,QuickShip,2025-11-06 00:00:00,2025-11-07 00:00:00,Delivered
O768,C310,2025-12-26 00:00:00,Mumbai,FastEx,2025-12-28 00:00:00,2025-12-28 00:00:00,Delivered
O769,C373,2025-10-06 00:00:00,Indore,ShipNow,2025-10-09 00:00:00,2025-10-11 00:00:00,Cancelled
O770,C243,2025-12-07 00:00:00,Nagpur,QuickShip,2025-12-10 00:00:00,2025-12-13 00:00:00,Cancelled
O771,C366,2025-10-18 00:00:00,Pune,QuickShip,2025-10-20 00:00:00,2025-10-22 00:00:00,Delivered
O772,C330,2025-12-12 00:00:00,Indore,FastEx,2025-12-16 00:00:00,2025-12-17 00:00:00,Delivered
O773,C107,2025-10-29 00:00:00,Mumbai,QuickShip,2025-10-31 00:00:00,2025-11-02 00:00:00,Delivered
O774,C226,2025-12-16 00:00:00,Mumbai,QuickShip,2025-12-19 00:00:00,2025-12-20 00:00:00,Delivered
O775,C313,2025-11-28 00:00:00,Nagpur,FastEx,2025-12-02 00:00:00,2025-12-03 00:00:00,Delivered
O776,C218,2025-11-16 00:00:00,Nagpur,FastEx,2025-11-19 00:00:00,2025-11-20 00:00:00,Delivered
O777,C241,2025-10-17 00:00:00,Nagpur,ShipNow,2025-10-20 00:00:00,2025-10-21 00:00:00,Delivered
O778,C259,2025-10-22 00:00:00,Indore,FastEx,2025-10-26 00:00:00,2025-10-26 00:00:00,Delivered
O779,C376,2025-12-07 00:00:00,Mumbai,FastEx,2025-12-10 00:00:00,2025-12-12 00:00:00,Delivered
O780,C262,2025-12-08 00:00:00,Mumbai,QuickShip,2025-12-11 00:00:00,2025-12-13 00:00:00,Cancelled
O781,C5,2025-11-06 00:00:00,Nagpur,ShipNow,2025-11-09 00:00:00,2025-11-10 00:00:00,Delivered
O782,C261,2025-11-18 00:00:00,Pune,FastEx,2025-11-21 00:00:00,2025-11-21 00:00:00,Delivered
O783,C54,2025-10-13 00:00:00,Nagpur,QuickShip,2025-10-16 00:00:00,2025-10-20 00:00:00,RTO
O784,C47,2025-11-03 00:00:00,Indore,FastEx,2025-11-06 00:00:00,2025-11-09 00:00:00,Delivered
O785,C215,2025-12-25 00:00:00,Nagpur,FastEx,2025-12-28 00:00:00,2025-12-30 00:00:00,Delivered
O786,C177,2025-11-22 00:00:00,Nagpur,FastEx,2025-11-25 00:00:00,2025-11-27 00:00:00,Delivered
O787,C9,2025-12-26 00:00:00,Indore,ShipNow,2025-12-29 00:00:00,2025-12-29 00:00:00,Delivered
O788,C99,2025-11-20 00:00:00,Nagpur,FastEx,2025-11-22 00:00:00,2025-11-24 00:00:00,Delivered
O789,C20,2025-10-03 00:00:00,Mumbai,FastEx,2025-10-05 00:00:00,2025-10-05 00:00:00,Cancelled
O790,C378,2025-11-11 00:00:00,Pune,QuickShip,2025-11-14 00:00:00,2025-11-17 00:00:00,Delivered
O791,C241,2025-11-01 00:00:00,Nagpur,ShipNow,2025-11-03 00:00:00,2025-11-04 00:00:00,Delivered
O792,C61,2025-11-20 00:00:00,Indore,FastEx,2025-11-24 00:00:00,2025-11-25 00:00:00,Delivered
O793,C379,2025-12-24 00:00:00,Pune,QuickShip,2025-12-26 00:00:00,2025-12-28 00:00:00,Delivered
O794,C178,2025-11-15 00:00:00,Indore,FastEx,2025-11-18 00:00:00,2025-11-19 00:00:00,Delivered
O795,C338,2025-10-21 00:00:00,Pune,QuickShip,2025-10-24 00:00:00,2025-10-26 00:00:00,Delivered
O796,C62,2025-11-13 00:00:00,Pune,QuickShip,2025-11-15 00:00:00,2025-11-18 00:00:00,Cancelled
O797,C145,2025-10-11 00:00:00,Nagpur,QuickShip,2025-10-14 00:00:00,2025-10-18 00:00:00,RTO
O798,C216,2025-12-07 00:00:00,Mumbai,FastEx,2025-12-11 00:00:00,2025-12-13 00:00:00,Delivered
O799,C3,2025-10-01 00:00:00,Nagpur,FastEx,2025-10-05 00:00:00,2025-10-08 00:00:00,Delivered
O800,C160,2025-12-02 00:00:00,Indore,FastEx,2025-12-05 00:00:00,2025-12-07 00:00:00,Delivered
O801,C227,2025-10-24 00:00:00,Indore,FastEx,2025-10-28 00:00:00,2025-10-31 00:00:00,Delivered
O802,C269,2025-10-13 00:00:00,Pune,FastEx,2025-10-17 00:00:00,2025-10-19 00:00:00,Delivered
O803,C120,2025-10-11 00:00:00,Pune,ShipNow,2025-10-13 00:00:00,2025-10-13 00:00:00,Delivered
O804,C381,2025-11-20 00:00:00,Mumbai,ShipNow,2025-11-24 00:00:00,2025-11-26 00:00:00,Delivered
O805,C89,2025-10-17 00:00:00,Nagpur,ShipNow,2025-10-19 00:00:00,2025-10-22 00:00:00,Delivered
O806,C329,2025-12-21 00:00:00,Indore,ShipNow,2025-12-24 00:00:00,2025-12-26 00:00:00,Delivered
O807,C68,2025-12-25 00:00:00,Pune,QuickShip,2025-12-27 00:00:00,2025-12-29 00:00:00,Delivered
O808,C398,2025-10-24 00:00:00,Mumbai,QuickShip,2025-10-27 00:00:00,2025-10-31 00:00:00,RTO
O809,C357,2025-10-19 00:00:00,Indore,FastEx,2025-10-22 00:00:00,2025-10-24 00:00:00,Delivered
O810,C98,2025-11-06 00:00:00,Pune,QuickShip,2025-11-09 00:00:00,2025-11-13 00:00:00,RTO
O811,C267,2025-12-24 00:00:00,Indore,QuickShip,2025-12-27 00:00:00,2025-12-31 00:00:00,RTO
O812,C105,2025-10-08 00:00:00,Mumbai,QuickShip,2025-10-11 00:00:00,2025-10-13 00:00:00,Delivered
O813,C323,2025-10-28 00:00:00,Mumbai,ShipNow,2025-10-30 00:00:00,2025-10-31 00:00:00,Cancelled
O814,C123,2025-10-05 00:00:00,Indore,FastEx,2025-10-08 00:00:00,2025-10-10 00:00:00,Delivered
O815,C29,2025-10-17 00:00:00,Nagpur,FastEx,2025-10-21 00:00:00,2025-10-23 00:00:00,Delivered
O816,C137,2025-11-05 00:00:00,Indore,ShipNow,2025-11-09 00:00:00,2025-11-11 00:00:00,Cancelled
O817,C195,2025-10-19 00:00:00,Pune,FastEx,2025-10-22 00:00:00,2025-10-22 00:00:00,Delivered
O818,C226,2025-12-03 00:00:00,Nagpur,QuickShip,2025-12-07 00:00:00,2025-12-11 00:00:00,RTO
O819,C332,2025-10-11 00:00:00,Pune,ShipNow,2025-10-13 00:00:00,2025-10-14 00:00:00,Delivered
O820,C170,2025-11-23 00:00:00,Indore,QuickShip,2025-11-25 00:00:00,2025-11-27 00:00:00,Delivered
O821,C9,2025-11-14 00:00:00,Nagpur,QuickShip,2025-11-17 00:00:00,2025-11-21 00:00:00,RTO
O822,C40,2025-11-16 00:00:00,Pune,FastEx,2025-11-19 00:00:00,2025-11-19 00:00:00,Delivered
O823,C25,2025-10-12 00:00:00,Indore,FastEx,2025-10-15 00:00:00,2025-10-16 00:00:00,Delivered
O824,C261,2025-10-21 00:00:00,Indore,ShipNow,2025-10-25 00:00:00,2025-10-26 00:00:00,Delivered
O825,C395,2025-10-11 00:00:00,Nagpur,QuickShip,2025-10-15 00:00:00,2025-10-18 00:00:00,Delivered
O826,C226,2025-10-05 00:00:00,Indore,QuickShip,2025-10-07 00:00:00,2025-10-11 00:00:00,RTO
O827,C124,2025-12-20 00:00:00,Mumbai,FastEx,2025-12-24 00:00:00,2025-12-26 00:00:00,Delivered
O828,C38,2025-11-25 00:00:00,Pune,FastEx,2025-11-27 00:00:00,2025-11-28 00:00:00,Delivered
O829,C328,2025-10-20 00:00:00,Pune,ShipNow,2025-10-24 00:00:00,2025-10-26 00:00:00,Delivered
O830,C251,2025-11-10 00:00:00,Indore,FastEx,2025-11-12 00:00:00,2025-11-15 00:00:00,Delivered
O831,C389,2025-11-15 00:00:00,Indore,QuickShip,2025-11-18 00:00:00,2025-11-22 00:00:00,RTO
O832,C176,2025-10-12 00:00:00,Mumbai,FastEx,2025-10-16 00:00:00,2025-10-17 00:00:00,Cancelled
O833,C90,2025-12-09 00:00:00,Nagpur,QuickShip,2025-12-11 00:00:00,2025-12-15 00:00:00,RTO
O834,C37,2025-10-17 00:00:00,Indore,ShipNow,2025-10-21 00:00:00,2025-10-21 00:00:00,Cancelled
O835,C316,2025-10-19 00:00:00,Indore,QuickShip,2025-10-22 00:00:00,2025-10-25 00:00:00,Delivered
O836,C176,2025-10-26 00:00:00,Indore,FastEx,2025-10-28 00:00:00,2025-10-28 00:00:00,Delivered
O837,C284,2025-11-17 00:00:00,Indore,QuickShip,2025-11-21 00:00:00,2025-11-23 00:00:00,Delivered
O838,C81,2025-11-21 00:00:00,Pune,ShipNow,2025-11-25 00:00:00,2025-11-26 00:00:00,Delivered
O839,C114,2025-12-09 00:00:00,Indore,QuickShip,2025-12-12 00:00:00,2025-12-16 00:00:00,RTO
O840,C40,2025-11-24 00:00:00,Pune,ShipNow,2025-11-27 00:00:00,2025-11-29 00:00:00,Delivered
O841,C301,2025-12-14 00:00:00,Indore,QuickShip,2025-12-16 00:00:00,2025-12-20 00:00:00,RTO
O842,C224,2025-11-02 00:00:00,Nagpur,ShipNow,2025-11-06 00:00:00,2025-11-06 00:00:00,Delivered
O843,C318,2025-12-01 00:00:00,Mumbai,QuickShip,2025-12-05 00:00:00,2025-12-07 00:00:00,Delivered
O844,C349,2025-12-27 00:00:00,Nagpur,FastEx,2025-12-30 00:00:00,2025-12-31 00:00:00,Delivered
O845,C115,2025-10-23 00:00:00,Indore,FastEx,2025-10-26 00:00:00,2025-10-27 00:00:00,Delivered
O846,C186,2025-10-15 00:00:00,Indore,FastEx,2025-10-17 00:00:00,2025-10-20 00:00:00,Delivered
O847,C323,2025-10-27 00:00:00,Indore,ShipNow,2025-10-31 00:00:00,2025-11-02 00:00:00,Delivered
O848,C56,2025-12-14 00:00:00,Nagpur,ShipNow,2025-12-18 00:00:00,2025-12-18 00:00:00,Delivered
O849,C40,2025-12-03 00:00:00,Indore,QuickShip,2025-12-05 00:00:00,2025-12-07 00:00:00,Delivered
O850,C354,2025-12-20 00:00:00,Nagpur,FastEx,2025-12-22 00:00:00,2025-12-24 00:00:00,Delivered
O851,C40,2025-11-20 00:00:00,Pune,FastEx,2025-11-23 00:00:00,2025-11-25 00:00:00,Delivered
O852,C347,2025-11-22 00:00:00,Mumbai,ShipNow,2025-11-25 00:00:00,2025-11-25 00:00:00,Delivered
O853,C237,2025-12-17 00:00:00,Mumbai,QuickShip,2025-12-19 00:00:00,2025-12-22 00:00:00,Delivered
O854,C289,2025-12-21 00:00:00,Nagpur,FastEx,2025-12-23 00:00:00,2025-12-26 00:00:00,Delivered
O855,C262,2025-11-20 00:00:00,Pune,QuickShip,2025-11-24 00:00:00,2025-11-26 00:00:00,Delivered
O856,C216,2025-11-16 00:00:00,Nagpur,FastEx,2025-11-18 00:00:00,2025-11-19 00:00:00,Delivered
O857,C147,2025-10-04 00:00:00,Pune,FastEx,2025-10-06 00:00:00,2025-10-07 00:00:00,Cancelled
O858,C336,2025-10-07 00:00:00,Indore,QuickShip,2025-10-11 00:00:00,2025-10-13 00:00:00,Delivered
O859,C168,2025-11-04 00:00:00,Pune,FastEx,2025-11-06 00:00:00,2025-11-08 00:00:00,Delivered
O860,C92,2025-11-17 00:00:00,Pune,ShipNow,2025-11-20 00:00:00,2025-11-20 00:00:00,Cancelled
O861,C353,2025-12-12 00:00:00,Pune,FastEx,2025-12-15 00:00:00,2025-12-15 00:00:00,Delivered
O862,C59,2025-12-11 00:00:00,Mumbai,FastEx,2025-12-15 00:00:00,2025-12-15 00:00:00,Delivered
O863,C59,2025-11-14 00:00:00,Pune,FastEx,2025-11-16 00:00:00,2025-11-17 00:00:00,Cancelled
O864,C304,2025-12-20 00:00:00,Indore,ShipNow,2025-12-23 00:00:00,2025-12-25 00:00:00,Delivered
O865,C169,2025-12-20 00:00:00,Indore,QuickShip,2025-12-23 00:00:00,2025-12-27 00:00:00,RTO
O866,C269,2025-12-11 00:00:00,Indore,QuickShip,2025-12-14 00:00:00,2025-12-18 00:00:00,RTO
O867,C363,2025-10-19 00:00:00,Pune,FastEx,2025-10-22 00:00:00,2025-10-22 00:00:00,Delivered
O868,C45,2025-12-02 00:00:00,Nagpur,FastEx,2025-12-04 00:00:00,2025-12-05 00:00:00,Delivered
O869,C345,2025-11-07 00:00:00,Nagpur,QuickShip,2025-11-09 00:00:00,2025-11-11 00:00:00,Delivered
O870,C181,2025-12-06 00:00:00,Indore,ShipNow,2025-12-08 00:00:00,2025-12-10 00:00:00,Delivered
O871,C170,2025-11-28 00:00:00,Mumbai,ShipNow,2025-11-30 00:00:00,2025-12-01 00:00:00,Delivered
O872,C356,2025-12-08 00:00:00,Nagpur,FastEx,2025-12-11 00:00:00,2025-12-13 00:00:00,Cancelled
O873,C191,2025-10-13 00:00:00,Pune,QuickShip,2025-10-17 00:00:00,2025-10-18 00:00:00,Delivered
O874,C155,2025-11-16 00:00:00,Nagpur,ShipNow,2025-11-20 00:00:00,2025-11-21 00:00:00,Delivered
O875,C188,2025-11-30 00:00:00,Indore,FastEx,2025-12-03 00:00:00,2025-12-03 00:00:00,Cancelled
O876,C7,2025-10-31 00:00:00,Mumbai,ShipNow,2025-11-03 00:00:00,2025-11-03 00:00:00,Delivered
O877,C133,2025-12-19 00:00:00,Nagpur,FastEx,2025-12-23 00:00:00,2025-12-25 00:00:00,Delivered
O878,C235,2025-10-22 00:00:00,Nagpur,ShipNow,2025-10-26 00:00:00,2025-10-27 00:00:00,Delivered
O879,C45,2025-12-25 00:00:00,Indore,ShipNow,2025-12-28 00:00:00,2025-12-31 00:00:00,Delivered
O880,C314,2025-11-12 00:00:00,Mumbai,ShipNow,2025-11-15 00:00:00,2025-11-17 00:00:00,Delivered
O881,C249,2025-12-06 00:00:00,Mumbai,QuickShip,2025-12-08 00:00:00,2025-12-09 00:00:00,Delivered
O882,C31,2025-11-23 00:00:00,Indore,FastEx,2025-11-25 00:00:00,2025-11-27 00:00:00,Delivered
O883,C23,2025-10-10 00:00:00,Pune,ShipNow,2025-10-14 00:00:00,2025-10-14 00:00:00,Delivered
O884,C394,2025-11-11 00:00:00,Nagpur,FastEx,2025-11-14 00:00:00,2025-11-15 00:00:00,Delivered
O885,C160,2025-12-03 00:00:00,Pune,FastEx,2025-12-07 00:00:00,2025-12-08 00:00:00,Delivered
O886,C363,2025-10-21 00:00:00,Nagpur,QuickShip,2025-10-23 00:00:00,2025-10-25 00:00:00,Delivered
O887,C158,2025-12-19 00:00:00,Nagpur,ShipNow,2025-12-21 00:00:00,2025-12-22 00:00:00,Delivered
O888,C39,2025-12-15 00:00:00,Pune,ShipNow,2025-12-19 00:00:00,2025-12-20 00:00:00,Cancelled
O889,C82,2025-12-05 00:00:00,Indore,FastEx,2025-12-07 00:00:00,2025-12-07 00:00:00,Delivered
O890,C356,2025-11-10 00:00:00,Indore,ShipNow,2025-11-13 00:00:00,2025-11-14 00:00:00,Delivered
O891,C258,2025-10-24 00:00:00,Nagpur,QuickShip,2025-10-28 00:00:00,2025-11-01 00:00:00,RTO
O892,C206,2025-11-04 00:00:00,Indore,FastEx,2025-11-07 00:00:00,2025-11-07 00:00:00,Cancelled
O893,C77,2025-11-25 00:00:00,Nagpur,FastEx,2025-11-28 00:00:00,2025-11-29 00:00:00,Delivered
O894,C12,2025-10-30 00:00:00,Indore,FastEx,2025-11-01 00:00:00,2025-11-04 00:00:00,Delivered
O895,C295,2025-11-26 00:00:00,Nagpur,FastEx,2025-11-29 00:00:00,2025-12-01 00:00:00,Delivered
O896,C224,2025-11-16 00:00:00,Indore,ShipNow,2025-11-20 00:00:00,2025-11-23 00:00:00,Delivered
O897,C13,2025-11-04 00:00:00,Mumbai,QuickShip,2025-11-07 00:00:00,2025-11-09 00:00:00,Delivered
O898,C46,2025-10-19 00:00:00,Pune,QuickShip,2025-10-22 00:00:00,2025-10-23 00:00:00,Delivered
O899,C155,2025-10-08 00:00:00,Mumbai,ShipNow,2025-10-11 00:00:00,2025-10-11 00:00:00,Delivered
O900,C113,2025-10-26 00:00:00,Pune,FastEx,2025-10-29 00:00:00,2025-10-30 00:00:00,Cancelled
O901,C233,2025-12-10 00:00:00,Pune,ShipNow,2025-12-13 00:00:00,2025-12-15 00:00:00,Delivered
O902,C17,2025-10-30 00:00:00,Nagpur,QuickShip,2025-11-01 00:00:00,2025-11-05 00:00:00,RTO
O903,C360,2025-10-07 00:00:00,Pune,ShipNow,2025-10-11 00:00:00,2025-10-13 00:00:00,Delivered
O904,C223,2025-12-06 00:00:00,Mumbai,FastEx,2025-12-08 00:00:00,2025-12-08 00:00:00,Delivered
O905,C354,2025-12-04 00:00:00,Mumbai,ShipNow,2025-12-08 00:00:00,2025-12-09 00:00:00,Delivered
O906,C188,2025-11-05 00:00:00,Indore,FastEx,2025-11-09 00:00:00,2025-11-09 00:00:00,Delivered
O907,C344,2025-10-25 00:00:00,Mumbai,FastEx,2025-10-29 00:00:00,2025-10-30 00:00:00,Delivered
O908,C365,2025-11-06 00:00:00,Indore,ShipNow,2025-11-10 00:00:00,2025-11-10 00:00:00,Delivered
O909,C163,2025-10-01 00:00:00,Pune,FastEx,2025-10-05 00:00:00,2025-10-06 00:00:00,Delivered
O910,C326,2025-10-15 00:00:00,Mumbai,QuickShip,2025-10-18 00:00:00,2025-10-20 00:00:00,Delivered
O911,C74,2025-11-06 00:00:00,Pune,QuickShip,2025-11-08 00:00:00,2025-11-12 00:00:00,RTO
O912,C233,2025-10-13 00:00:00,Mumbai,QuickShip,2025-10-15 00:00:00,2025-10-16 00:00:00,Delivered
O913,C224,2025-10-08 00:00:00,Mumbai,FastEx,2025-10-11 00:00:00,2025-10-13 00:00:00,Delivered
O914,C319,2025-10-05 00:00:00,Indore,FastEx,2025-10-09 00:00:00,2025-10-12 00:00:00,Cancelled
O915,C60,2025-11-29 00:00:00,Pune,FastEx,2025-12-01 00:00:00,2025-12-01 00:00:00,Delivered
O916,C335,2025-12-12 00:00:00,Mumbai,QuickShip,2025-12-15 00:00:00,2025-12-18 00:00:00,Delivered
O917,C222,2025-10-01 00:00:00,Nagpur,FastEx,2025-10-04 00:00:00,2025-10-07 00:00:00,Delivered
O918,C37,2025-11-05 00:00:00,Pune,FastEx,2025-11-07 00:00:00,2025-11-07 00:00:00,Delivered
O919,C278,2025-11-04 00:00:00,Pune,FastEx,2025-11-06 00:00:00,2025-11-07 00:00:00,Delivered
O920,C196,2025-12-05 00:00:00,Pune,FastEx,2025-12-09 00:00:00,2025-12-11 00:00:00,Delivered
O921,C352,2025-12-02 00:00:00,Indore,QuickShip,2025-12-06 00:00:00,2025-12-09 00:00:00,Delivered
O922,C242,2025-10-23 00:00:00,Nagpur,ShipNow,2025-10-25 00:00:00,2025-10-27 00:00:00,Delivered
O923,C324,2025-10-09 00:00:00,Pune,FastEx,2025-10-13 00:00:00,2025-10-14 00:00:00,Delivered
O924,C219,2025-11-03 00:00:00,Mumbai,QuickShip,2025-11-06 00:00:00,2025-11-10 00:00:00,RTO
O925,C192,2025-11-15 00:00:00,Mumbai,QuickShip,2025-11-19 00:00:00,2025-11-22 00:00:00,Delivered
O926,C17,2025-12-17 00:00:00,Indore,QuickShip,2025-12-21 00:00:00,2025-12-25 00:00:00,RTO
O927,C12,2025-10-04 00:00:00,Mumbai,QuickShip,2025-10-07 00:00:00,2025-10-08 00:00:00,Delivered
O928,C394,2025-10-30 00:00:00,Pune,QuickShip,2025-11-03 00:00:00,2025-11-07 00:00:00,RTO
O929,C374,2025-12-14 00:00:00,Mumbai,QuickShip,2025-12-17 00:00:00,2025-12-19 00:00:00,Delivered
O930,C193,2025-12-11 00:00:00,Pune,FastEx,2025-12-15 00:00:00,2025-12-15 00:00:00,Delivered
O931,C22,2025-10-03 00:00:00,Mumbai,QuickShip,2025-10-05 00:00:00,2025-10-06 00:00:00,Delivered
O932,C120,2025-10-14 00:00:00,Nagpur,QuickShip,2025-10-18 00:00:00,2025-10-20 00:00:00,Delivered
O933,C210,2025-11-29 00:00:00,Indore,FastEx,2025-12-01 00:00:00,2025-12-02 00:00:00,Delivered
O934,C306,2025-12-16 00:00:00,Indore,FastEx,2025-12-18 00:00:00,2025-12-20 00:00:00,Delivered
O935,C270,2025-11-14 00:00:00,Nagpur,ShipNow,2025-11-16 00:00:00,2025-11-17 00:00:00,Delivered
